id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1113527,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.4,0.7615773106,7,1,0,0,0,11,1,1,2,1,7,3,0.4242640687,0.725936272,0.3542597917,2.6457513111,0.9,0.0,0.5,3,1,6,4,8,2,11,8,1,3,8,0,1,1,0,1,0
898864,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.8,0.3,1.7610366265,8,1,-1,9,0,9,1,1,0,1,104,3,0.4472135954999999,1.2031810454,0.4449719092,3.3166247904,0.1,0.9,0.7,4,1,5,1,11,3,7,10,2,3,8,1,0,1,0,0,0
857301,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.1,-1.0,7,1,0,0,0,0,1,1,2,1,88,3,0.4,0.8313958192,0.3289376841,3.3166247904,0.4,0.7,0.0,3,3,8,4,9,2,12,2,2,3,5,1,1,0,0,0,0
1081909,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.2,0.675,7,1,-1,0,-1,0,1,1,0,1,88,3,0.4,0.6837850419,0.3974921382999999,2.4494897428,0.1,0.9,0.7,1,1,9,3,9,4,5,3,3,2,9,0,1,1,0,0,1
1433732,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.8,0.3,0.6864765109000001,11,1,0,0,1,1,1,1,2,1,64,3,0.316227766,0.616843471,0.3016620626,2.8284271247,0.5,0.3,0.4,2,3,8,3,11,1,10,2,0,3,11,0,1,0,1,0,1
763747,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,0.8507349764,11,1,-1,0,-1,1,1,1,2,1,85,3,0.4,0.8998278072,0.4074309757,3.4641016151,0.8,0.0,0.0,2,4,6,4,8,3,8,4,1,4,7,0,1,1,0,0,0
1469520,0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.4,0.7545694136,9,1,0,8,0,13,1,1,1,1,4,2,0.4976946854999999,0.7920837672,0.3911521443,1.0,0.1,0.4,0.9,3,2,7,3,6,2,10,5,0,4,14,0,0,1,0,1,0
143633,0,3,1,6,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.6,1.7860571099,7,1,1,8,1,11,1,1,2,1,24,2,0.4898979486,0.8754809776000001,0.4098780306,2.8284271247,0.8,0.2,0.2,4,3,7,5,9,5,9,5,1,4,6,0,1,0,0,0,0
579577,0,3,3,5,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.6,0.2850438563,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6452304348,0.3619392214,3.0,0.4,0.7,0.6,3,2,6,2,8,5,8,6,1,0,8,0,1,1,0,0,0
1411435,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.4,0.8771402396,11,1,1,0,1,1,1,1,2,1,74,3,0.3741657387,0.6747818748000001,0.3303028913,2.8284271247,0.2,0.3,0.6,2,2,8,2,10,2,8,5,2,4,8,0,1,1,0,0,0
1472257,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,0.8,0.9968701019,8,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.8426149773,0.3850973903,3.4641016151,0.1,0.6,0.9,3,2,9,2,8,0,10,9,0,5,5,0,1,0,0,0,0
194924,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.5,0.3,0.5117372373,11,1,0,0,0,11,1,1,2,1,101,3,0.3741657387,0.8526453731,0.3214031736,3.6055512755,0.2,0.6,0.7,1,3,10,1,7,2,5,5,1,2,9,1,1,0,0,1,0
739210,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.6656763478,11,1,-1,1,-1,12,1,1,2,1,104,2,0.3741657387,0.6809813046,0.3987480407,3.4641016151,0.2,0.2,0.7,2,3,8,4,8,4,6,8,1,4,6,1,0,0,0,0,0
268261,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.2,1.1755317946,11,0,0,0,0,15,1,0,1,1,104,2,0.4472135954999999,1.2516518012,0.3255764119,3.7416573868,0.8,0.7,0.2,2,4,9,1,9,3,10,7,0,1,10,0,1,0,1,0,1
266378,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.1,0.3960744879,7,1,1,0,0,1,1,0,2,1,65,3,0.316227766,0.7371838866,0.2898275348999999,3.6055512755,0.4,0.4,0.0,1,0,8,1,11,3,5,6,2,1,2,1,0,0,0,0,0
749145,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0.4,0.6,1.0508924778,10,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.5989832984000001,0.3687817783,2.8284271247,0.0,0.3,0.2,2,3,6,3,10,3,6,4,2,1,5,1,0,1,0,0,0
764989,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.9536115561,9,1,-1,0,-1,14,0,1,2,1,42,2,0.4,0.7535864662,0.3937003937,3.3166247904,0.6,0.7,0.7,3,2,5,3,10,3,4,7,1,4,9,0,1,1,0,0,0
1096311,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.3,0.0,0.6600189391,5,1,0,0,0,14,1,1,2,1,68,3,0.4,0.9411396292,0.3443835072,3.4641016151,0.0,0.5,0.8,4,3,9,2,10,3,13,6,0,4,8,0,0,0,0,0,0
1131748,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.5,0.3,0.7838207703,11,1,-1,0,-1,11,1,1,0,1,53,2,0.4472135954999999,0.8040580187999999,0.4236744033,3.0,0.8,0.2,0.0,3,2,9,5,10,4,9,5,1,3,10,1,1,0,0,1,0
168833,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.9,0.2,0.4541475531,11,1,-1,0,-1,1,1,1,2,1,64,3,0.3160696126,0.5028020658,0.3640054945,1.0,0.8,0.4,0.3,1,2,9,2,7,1,12,5,2,6,2,0,1,1,1,1,0
813892,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.5,0.5,0.6504805915999999,7,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.6805594442,0.3926830783,2.8284271247,0.5,0.4,0.9,2,4,6,2,11,2,9,7,1,5,4,0,1,1,0,1,0
382860,0,2,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.4,0.7378177281999999,6,1,-1,0,0,14,1,1,0,1,104,2,0.316227766,0.622677503,0.3937003937,2.6457513111,0.3,0.2,0.3,0,1,6,3,9,2,12,5,1,1,4,0,1,0,1,1,0
72461,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.2,-1.0,7,1,-1,0,-1,1,1,0,2,1,64,3,0.316227766,0.7443867075,0.3619392214,3.7416573868,0.7,0.8,0.9,1,2,7,0,9,1,11,5,2,2,7,0,1,1,0,0,1
981877,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0.6,0.2,0.7310095759,7,0,1,0,0,11,1,0,1,1,104,2,0.4,1.1037501813,0.3421987726,3.7416573868,0.0,0.8,0.2,2,2,9,1,9,2,7,12,0,3,10,0,0,1,0,0,0
182098,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,1.1,0.6025985397,3,1,-1,0,-1,1,1,1,2,1,64,1,0.316227766,0.6331085581,0.3619392214,3.1622776602,0.2,0.0,0.2,3,1,6,6,8,4,10,5,4,0,9,0,1,0,1,1,0
1236519,0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.6,0.8789197916,11,0,0,9,-1,0,-1,0,2,1,104,3,0.4472135954999999,1.617728486,0.4027406113,3.6055512755,0.5,0.2,0.2,1,4,8,3,8,1,4,4,2,5,6,0,1,1,1,0,0
574387,0,3,1,6,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.3,0.0,0.6837397166,7,1,1,0,0,11,1,1,2,1,17,2,0.3741657387,0.9266876496,0.3275667871,3.4641016151,0.6,0.6,0.6,1,2,8,1,10,3,5,5,0,5,7,0,1,0,0,0,0
26529,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.2,0.3,-1.0,7,0,1,0,0,15,1,1,2,1,5,2,0.4472135954999999,1.0700660364,0.3255764119,3.3166247904,0.1,0.3,0.3,4,0,8,7,6,4,11,10,1,4,10,0,1,1,0,0,0
1099926,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.7,0.7,1.1420923781,8,1,-1,0,1,4,1,1,0,1,50,2,0.4,0.6407801289,0.3943348831,2.8284271247,0.5,0.5,0.8,3,2,8,2,10,0,11,5,1,3,3,0,0,0,0,1,0
447039,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.2,0.6393355926,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.5928290487,0.3619392214,2.6457513111,0.1,0.7,0.9,3,3,8,3,10,0,11,5,3,3,8,1,1,0,0,0,0
1347200,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.4,0.5662375826,9,0,1,0,0,14,1,0,2,1,8,3,0.4,1.0280166253,-1.0,3.7416573868,0.5,0.2,0.9,3,1,8,2,8,4,8,4,0,0,10,1,1,0,0,1,0
1253224,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0.7,1.0,0.9096702699,10,1,-1,0,1,10,1,0,0,1,83,2,0.4242640687,1.1785882436,0.4185689907,3.7416573868,0.2,0.6,0.0,1,1,8,2,11,5,10,7,0,5,5,0,0,0,1,0,0
1161175,0,6,1,5,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,1.0,1.2417225938,6,1,-1,0,1,4,1,1,0,1,104,3,0.3986226286,0.6578200915,0.3633180425,2.2360679775,0.5,0.7,0.7,2,3,7,4,8,2,6,8,0,5,4,0,0,1,1,0,0
822223,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.1,0.1,-1.0,9,1,1,0,1,0,1,0,2,1,46,3,0.4,0.8644135259000001,0.3003331483999999,3.7416573868,0.0,0.5,0.7,2,3,7,1,9,2,5,4,0,4,6,0,1,0,1,1,0
574510,1,5,1,9,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.5,0.2,0.5695392875,7,1,-1,2,-1,1,1,1,2,1,1,0,0.4242640687,0.9164249619,0.4308131846,3.3166247904,0.3,0.6,0.0,3,3,7,3,12,2,6,7,1,4,3,1,1,0,1,1,0
1100746,0,2,1,8,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.0,1.6188344573,6,1,-1,0,0,0,1,1,0,1,39,3,0.316227766,0.7201641227,0.374566416,3.1622776602,0.7,0.3,0.3,1,1,7,1,11,1,12,4,2,6,10,1,1,1,0,1,0
1365851,0,5,1,9,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.3,0.1,-1.0,11,1,1,9,1,15,-1,0,2,1,58,3,0.5477225575,1.9150879832,0.4358898944,3.6055512755,0.9,0.1,0.3,3,0,6,3,9,3,10,11,1,6,8,0,0,1,0,0,0
973611,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.6,1.1,1.4241225369,5,1,-1,2,-1,4,0,1,2,1,104,3,0.4,0.8006195948,0.5291502621999999,3.6055512755,0.1,0.0,0.1,1,2,9,0,7,2,9,4,0,2,6,0,1,1,1,0,0
1462326,0,3,1,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.8,0.5,0.8842369592,10,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.6836260879,0.3521363372,3.3166247904,0.8,0.2,0.4,2,2,9,4,8,2,11,7,0,3,5,0,1,1,0,1,0
1435058,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,10,1,-1,0,1,0,1,1,0,1,95,2,0.4,0.9434857123,0.3986226286,3.6055512755,0.1,0.5,0.1,4,4,10,3,9,2,11,8,0,3,10,0,1,0,0,0,1
1188535,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.2,0.3,-1.0,6,1,-1,0,0,11,1,1,0,1,104,2,0.4,1.0198646807,0.4022437071999999,3.4641016151,0.5,0.1,0.5,3,3,6,5,9,3,7,12,1,4,9,0,1,0,0,0,0
1330151,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.2,0.5809475019,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5582402989999999,0.3687817783,2.0,0.2,0.3,0.4,2,3,8,5,7,2,10,5,2,3,3,1,0,0,0,0,0
403741,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0.0,0.5517019123,6,1,-1,0,0,11,1,1,0,1,99,2,0.316227766,0.596390659,0.3687817783,2.8284271247,0.4,0.3,0.3,4,2,8,4,8,3,12,2,3,3,14,0,1,1,0,0,0
1353125,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.2,-1.0,9,0,1,0,0,9,1,0,2,1,104,2,0.4,1.0462645084,0.316227766,3.7416573868,0.4,0.2,0.5,2,1,9,5,9,1,9,4,2,2,13,0,1,0,0,0,0
199752,0,4,3,7,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.2,0.5963430221,11,1,1,0,0,1,1,0,1,1,40,2,0.3741657387,0.8604366564,0.3248076354,3.7416573868,0.0,0.9,0.6,4,2,8,1,7,2,8,10,0,1,4,1,1,1,0,1,0
817908,0,7,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.4,0.0,-1.0,6,1,-1,0,0,11,1,1,0,1,67,2,0.3741657387,0.7538722353,0.3666060556,3.4641016151,0.1,0.8,0.6,1,3,8,4,8,2,5,4,4,1,12,0,0,1,1,0,0
391633,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.7,1.2384466077,10,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.6732952148000001,0.3820994635,2.2360679775,0.0,0.8,0.8,3,1,7,3,10,1,7,7,1,3,7,0,0,1,0,0,1
1450702,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.9,0.5,0.6373774392,9,1,1,0,1,14,0,1,1,1,49,3,0.4,0.7912877881,-1.0,3.6055512755,0.5,0.5,0.3,3,3,9,3,9,4,10,13,0,2,9,0,0,0,1,1,0
856317,0,2,1,9,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1.0,9,1,1,0,0,4,1,1,0,1,50,2,0.4,0.6547979311,0.3201562119,2.8284271247,0.6,0.5,0.6,2,1,7,3,11,2,13,6,0,3,7,1,1,1,0,0,0
725096,0,7,1,7,0,4,0,1,0,0,0,0,0,0,0,7,0,1,0,0.9,0.8,1.2597122687,11,1,1,0,0,4,1,1,2,1,104,2,0.3160696126,0.5857290435,0.3041381265,2.2360679775,0.3,0.1,0.6,1,1,8,2,9,2,5,5,0,1,7,0,0,1,0,1,0
478356,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.2,0.5595757321,7,1,-1,0,-1,0,1,1,2,1,78,3,0.4,0.8082023976999999,0.3848376281,3.3166247904,0.6,0.0,0.6,2,1,9,4,11,2,14,7,2,5,8,0,1,0,0,1,0
953043,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.1,0.2,-1.0,5,1,0,2,1,1,1,1,2,1,1,0,0.3741657387,0.8335054919,0.3361547263,3.4641016151,0.4,0.7,0.9,4,2,7,3,10,3,3,7,1,2,10,0,0,1,0,0,0
646901,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.4,0.0,0.6368869601,7,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.7401648520999999,0.3598610843,3.4641016151,0.2,0.2,0.1,1,2,7,4,11,5,8,3,2,4,11,1,0,0,0,0,1
1199137,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.3,0.8196798155,11,1,-1,0,-1,1,1,1,1,1,25,3,0.3741657387,0.7945059279000001,-1.0,3.6055512755,0.7,0.4,0.7,2,1,8,4,9,3,4,5,1,1,6,0,1,1,0,0,0
993433,0,1,1,9,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,1.0,1.034105894,3,1,-1,2,-1,0,1,1,2,1,100,0,0.3997499218,0.8412284406,0.423083916,3.6055512755,0.8,0.2,0.3,1,2,9,2,11,1,10,3,2,4,9,0,1,0,0,1,0
637021,0,6,2,6,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.3,0.8200609732999999,5,1,0,0,1,11,0,1,2,1,11,2,0.316227766,0.6770896640999999,0.3033150178,3.4641016151,0.5,0.4,0.5,2,1,6,5,9,4,6,5,2,4,8,1,1,0,0,1,0
259435,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.3,-1.0,6,1,-1,0,-1,0,1,1,0,1,86,3,0.4,0.8203884385,-1.0,2.8284271247,0.1,0.6,0.6,2,0,8,2,9,4,10,3,1,1,8,0,1,0,1,0,0
542205,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.8,0.3,0.668954408,11,1,-1,0,-1,1,1,0,2,1,70,3,0.4,0.9344309268,0.3962322551,3.6055512755,0.4,0.5,0.7,2,1,9,2,11,3,7,4,0,4,10,0,1,1,0,1,0
538526,0,1,4,7,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.8,1.1031205736,11,0,1,0,1,10,1,1,1,1,55,2,0.4242640687,1.1529247752,0.3586084215,3.6055512755,0.1,0.7,0.1,2,1,9,2,8,2,12,12,1,3,6,0,0,1,0,1,0
764022,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.5822441622,0.3615245497,2.6457513111,0.7,0.0,0.1,2,1,8,2,8,3,8,7,2,2,6,0,0,1,1,0,0
714142,0,2,1,2,1,6,0,0,1,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6557091927,0.3687817783,3.0,0.9,0.0,0.8,0,1,8,2,9,3,4,4,3,4,5,0,0,0,1,0,0
371210,0,5,1,6,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.8,1.5610493266,11,0,-1,0,-1,11,1,1,2,1,2,3,0.4242640687,1.0226285811,0.3542597917,3.6055512755,0.5,0.7,0.2,3,4,10,2,8,3,11,3,1,5,14,1,1,0,0,0,0
1217745,0,5,1,3,1,6,0,1,0,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1.0,7,0,-1,0,-1,10,1,1,2,1,28,3,0.3872983346,0.9365428999,0.3820994635,3.7416573868,0.2,0.1,0.3,2,1,8,3,9,3,4,9,1,3,10,0,1,0,0,0,0
723350,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.3,0.2,-1.0,5,1,0,0,1,1,1,1,2,1,64,3,0.316227766,0.6594356465,0.3016620626,3.1622776602,0.8,0.6,0.5,1,1,7,4,10,4,7,2,0,1,6,0,1,0,0,0,0
1428960,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,-1.0,7,0,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.9914302216,0.3820994635,3.6055512755,0.9,0.7,0.7,2,3,10,3,11,3,7,4,1,0,6,1,1,1,0,1,1
739554,0,5,3,6,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,0.4,0.98836987,11,1,-1,0,-1,1,1,1,0,1,70,3,0.4242640687,0.7898503886,0.3937003937,2.8284271247,0.9,0.2,0.6,3,2,6,2,8,3,11,6,1,4,7,0,1,1,1,1,0
1146191,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.6,0.9,1.1283284096,9,1,1,0,1,6,1,0,2,1,27,3,0.3741657387,0.8147909533,0.3204684071999999,3.7416573868,0.5,0.8,0.4,2,3,8,3,8,3,6,7,2,6,3,0,0,1,0,0,0
641950,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.5766281297,7,1,-1,0,-1,11,1,1,2,1,44,3,0.4472135954999999,0.8278219955,0.4062019202,3.3166247904,0.1,0.8,0.6,0,2,7,4,10,3,11,4,1,3,4,0,0,1,0,0,0
949172,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,0.3,0.701338007,7,1,-1,0,-1,7,1,1,2,1,96,3,0.4,0.7319734448999999,0.4272001873,2.8284271247,0.3,0.4,0.1,2,1,5,1,11,4,11,5,1,1,6,0,0,1,0,1,0
35339,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.7,1.2,1.3306483381999998,11,0,-1,0,-1,7,1,1,2,1,104,3,0.4472135954999999,0.9371907203,0.4176122604,3.1622776602,0.3,0.2,0.6,1,1,7,1,9,1,9,3,1,2,7,0,1,1,0,0,0
726967,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.8,0.4,0.825378701,11,0,-1,0,-1,6,1,1,2,1,104,2,0.4472135954999999,0.8590909091,0.4415880432999999,3.1622776602,0.8,0.9,0.9,3,1,5,2,8,3,12,5,2,0,2,1,1,1,0,1,0
1299821,0,0,1,5,1,6,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.7,1.25,11,1,0,1,1,12,1,1,2,1,104,2,0.3872983346,0.9453562012,0.3721558813,3.6055512755,0.0,0.9,0.0,1,2,7,0,7,1,5,4,2,2,10,0,1,0,1,1,0
847088,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.2,-1.0,8,1,-1,0,1,0,1,1,0,1,95,2,0.4,0.9434857123,0.3986226286,3.6055512755,0.6,0.3,0.1,2,3,9,1,10,3,8,9,3,1,9,0,0,1,0,0,0
726666,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.7,0.3,0.7075485848999999,11,0,-1,0,-1,14,1,1,2,1,29,3,0.4472135954999999,0.9141337407,0.410487515,3.1622776602,0.1,0.2,0.7,2,2,9,4,8,1,9,11,0,3,6,0,1,1,1,1,0
1446019,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0.0,0.9350802105,6,1,-1,0,-1,0,1,1,2,1,66,1,0.3998749805,0.6886926170000001,0.3817066937,2.8284271247,0.5,0.0,0.0,2,1,6,0,10,2,6,4,1,0,7,0,0,0,1,1,0
905233,0,3,3,5,1,4,0,0,1,0,0,0,0,0,0,4,1,0,0,0.9,0.7,0.9013878189,11,0,-1,0,-1,15,1,1,1,1,5,2,0.4242640687,0.8231917323000001,0.3958535083,2.6457513111,0.1,0.0,0.0,1,2,9,1,9,4,9,4,4,0,6,0,0,1,0,0,0
597624,0,0,3,8,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.0,0.8891709622,11,1,0,0,1,1,1,1,2,1,10,2,0.316227766,0.7170301468000001,0.3248076354,3.1622776602,0.4,0.7,0.7,3,4,10,4,10,4,12,9,1,3,9,0,1,0,1,0,0
730703,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0.7,0.4,0.8789197916,7,1,-1,0,-1,14,1,0,2,1,82,3,0.316227766,0.7608716185,0.3685105154999999,3.6055512755,0.0,0.6,0.4,2,1,4,2,6,0,9,5,0,4,5,1,1,1,1,1,0
128735,0,5,1,10,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,1.6,1.6558608033000002,11,0,1,0,0,10,1,1,2,1,55,2,0.4242640687,1.1464484324,0.3586084215,3.4641016151,0.0,0.9,0.3,2,1,8,1,8,2,11,1,1,0,7,0,1,0,0,0,0
81328,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.1,1.1648497757,10,0,-1,0,0,10,1,1,0,1,28,3,0.3872983346,0.9009292723,0.3820994635,3.0,0.1,0.0,0.1,1,1,9,2,9,4,13,5,0,4,4,0,1,0,0,1,0
229035,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.9,0.0,1.4320003492,6,1,-1,0,1,14,1,1,0,1,49,3,0.4,0.7127672762,0.3685105154999999,3.1622776602,0.8,0.5,0.1,2,4,7,2,7,2,8,5,1,2,5,0,1,0,0,0,0
901520,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,0,2,1,46,3,0.4,0.955605472,0.3663331817,3.7416573868,0.2,0.9,0.0,4,2,5,1,9,2,4,3,0,3,7,1,1,1,0,0,0
510636,0,5,2,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.3,1.3797644727,11,0,-1,0,-1,7,1,1,2,1,92,3,0.4,0.8126199848000001,0.4045985665,3.1622776602,0.0,0.2,0.7,4,0,10,0,11,1,8,6,0,1,15,0,1,1,0,0,0
352520,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,1.4,1.4937369246,11,1,1,0,1,11,1,1,0,1,16,3,0.3741657387,0.7074573258,0.3185906464,3.3166247904,0.1,0.7,0.7,3,0,7,4,9,3,10,8,2,0,9,0,0,0,0,0,0
858728,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.9,1.0732543967,10,0,-1,0,0,7,1,1,0,1,104,2,0.4472135954999999,0.9372678776,0.4254409477,3.3166247904,0.5,0.8,0.3,3,2,6,6,10,2,11,5,2,7,6,0,1,1,0,0,0
344223,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.5,1.4635146053,10,1,-1,0,1,15,0,1,0,1,5,2,0.4242640687,1.0571675864,0.4,3.4641016151,0.2,0.3,0.1,2,2,7,4,8,3,11,5,3,3,10,0,0,1,0,1,0
436972,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.606733055,10,0,-1,0,1,11,1,1,0,1,53,2,0.4472135954999999,0.7488834664,0.4306971093,2.4494897428,0.1,0.8,0.0,2,2,6,4,9,2,11,9,1,4,3,0,1,1,0,0,0
